ShareID,PostID,UserID,Timestamp
"SHARE-12736","91601","1429","2024-07-04 10:16:34"
"SHARE-12737","91609","2198","2024-10-04 03:16:12"
"SHARE-12738","91609","2221","2024-10-05 03:16:12"
"SHARE-12739","91609","2309","2024-10-06 03:16:12"
"SHARE-12740","91609","2482","2024-10-06 03:16:12"
"SHARE-12741","91627","1762","2025-07-10 08:23:55"
"SHARE-12742","91627","2936","2025-07-12 08:23:55"
"SHARE-12743","91627","2626","2025-07-08 08:23:55"
"SHARE-12744","91631","2518","2024-04-29 20:43:55"
"SHARE-12745","91631","2322","2024-05-01 20:43:55"
"SHARE-12746","91631","2006","2024-04-28 20:43:55"
"SHARE-12747","91631","2950","2024-04-30 20:43:55"
"SHARE-12748","91644","2698","2024-12-09 13:44:39"
"SHARE-12749","91644","1551","2024-12-10 13:44:39"
"SHARE-12750","91644","2612","2024-12-13 13:44:39"
"SHARE-12751","91644","2561","2024-12-09 13:44:39"
"SHARE-12752","91644","2019","2024-12-09 13:44:39"
"SHARE-12753","91665","1626","2025-01-06 19:25:27"
"SHARE-12754","91665","1644","2025-01-07 19:25:27"
"SHARE-12755","91665","2762","2025-01-06 19:25:27"
"SHARE-12756","91665","2501","2025-01-06 19:25:27"
"SHARE-12757","91665","1381","2025-01-05 19:25:27"
"SHARE-12758","91675","2516","2024-05-20 10:58:14"
"SHARE-12759","91675","1217","2024-05-21 10:58:14"
"SHARE-12760","91675","2157","2024-05-24 10:58:14"
"SHARE-12761","91675","2577","2024-05-24 10:58:14"
"SHARE-12762","91685","1645","2025-09-15 03:17:23"
"SHARE-12763","91685","1935","2025-09-12 03:17:23"
"SHARE-12764","91691","2265","2024-02-09 18:35:35"
"SHARE-12765","91692","2105","2025-09-14 23:37:17"
"SHARE-12766","91692","1494","2025-09-15 23:37:17"
"SHARE-12767","91692","2712","2025-09-13 23:37:17"
"SHARE-12768","91692","1088","2025-09-13 23:37:17"
"SHARE-12769","91692","2163","2025-09-14 23:37:17"
"SHARE-12770","91695","2562","2025-09-11 00:45:17"
"SHARE-12771","91695","1698","2025-09-12 00:45:17"
"SHARE-12772","91695","2857","2025-09-15 00:45:17"
"SHARE-12773","91695","2287","2025-09-12 00:45:17"
"SHARE-12774","91695","2344","2025-09-11 00:45:17"
"SHARE-12775","91702","1662","2024-12-01 08:10:22"
"SHARE-12776","91702","2361","2024-12-02 08:10:22"
"SHARE-12777","91702","1974","2024-12-02 08:10:22"
"SHARE-12778","91702","2368","2024-12-02 08:10:22"
"SHARE-12779","91702","1719","2024-12-05 08:10:22"
"SHARE-12780","91710","1750","2025-02-04 12:42:59"
"SHARE-12781","91710","1789","2025-02-03 12:42:59"
"SHARE-12782","91710","2018","2025-02-04 12:42:59"
"SHARE-12783","91710","1934","2025-02-03 12:42:59"
"SHARE-12784","91710","1284","2025-02-04 12:42:59"
"SHARE-12785","91741","1165","2025-04-15 12:55:52"
"SHARE-12786","91741","1456","2025-04-15 12:55:52"
"SHARE-12787","91741","2513","2025-04-14 12:55:52"
"SHARE-12788","91744","1762","2024-07-30 21:35:10"
"SHARE-12789","91744","1553","2024-07-30 21:35:10"
"SHARE-12790","91744","2177","2024-07-31 21:35:10"
"SHARE-12791","91744","1466","2024-07-29 21:35:10"
"SHARE-12792","91744","2379","2024-07-29 21:35:10"
"SHARE-12793","91754","1213","2024-06-09 15:41:17"
"SHARE-12794","91759","1636","2024-02-17 03:53:21"
"SHARE-12795","91759","2944","2024-02-15 03:53:21"
"SHARE-12796","91759","2985","2024-02-16 03:53:21"
"SHARE-12797","91759","1086","2024-02-14 03:53:21"
"SHARE-12798","91759","1278","2024-02-17 03:53:21"
"SHARE-12799","91767","2316","2024-09-13 18:49:51"
"SHARE-12800","91767","1854","2024-09-14 18:49:51"
"SHARE-12801","91773","2961","2025-04-05 21:30:34"
"SHARE-12802","91773","2973","2025-04-08 21:30:34"
"SHARE-12803","91773","1648","2025-04-07 21:30:34"
"SHARE-12804","91773","1999","2025-04-06 21:30:34"
"SHARE-12805","91795","1409","2024-08-16 07:57:24"
"SHARE-12806","91795","1241","2024-08-16 07:57:24"
"SHARE-12807","91795","2997","2024-08-17 07:57:24"
"SHARE-12808","91795","2386","2024-08-19 07:57:24"
"SHARE-12809","91801","1107","2024-12-06 07:17:31"
"SHARE-12810","91801","1019","2024-12-08 07:17:31"
"SHARE-12811","91801","1608","2024-12-07 07:17:31"
"SHARE-12812","91806","1399","2024-09-26 12:25:43"
"SHARE-12813","91824","2453","2025-08-30 19:52:17"
"SHARE-12814","91830","1634","2025-07-28 00:13:28"
"SHARE-12815","91853","2102","2025-07-30 19:53:53"
"SHARE-12816","91853","1895","2025-07-29 19:53:53"
"SHARE-12817","91853","1280","2025-07-30 19:53:53"
"SHARE-12818","91872","2883","2025-02-24 10:57:52"
"SHARE-12819","91872","1342","2025-02-23 10:57:52"
"SHARE-12820","91872","1099","2025-02-22 10:57:52"
"SHARE-12821","91874","1092","2024-04-10 03:44:26"
"SHARE-12822","91874","1028","2024-04-14 03:44:26"
"SHARE-12823","91874","1613","2024-04-14 03:44:26"
"SHARE-12824","91878","2265","2025-02-04 11:45:08"
"SHARE-12825","91878","1005","2025-02-03 11:45:08"
"SHARE-12826","91878","1244","2025-02-05 11:45:08"
"SHARE-12827","91878","2334","2025-02-01 11:45:08"
"SHARE-12828","91878","1198","2025-02-05 11:45:08"
"SHARE-12829","91887","1460","2025-01-23 21:37:43"
"SHARE-12830","91887","1643","2025-01-20 21:37:43"
"SHARE-12831","91887","2862","2025-01-23 21:37:43"
"SHARE-12832","91892","2389","2024-05-06 21:20:02"
"SHARE-12833","91904","1502","2025-02-09 07:57:11"
"SHARE-12834","91904","1621","2025-02-07 07:57:11"
"SHARE-12835","91904","2484","2025-02-06 07:57:11"
"SHARE-12836","91904","2225","2025-02-07 07:57:11"
"SHARE-12837","91904","1993","2025-02-08 07:57:11"
"SHARE-12838","91916","2650","2025-04-09 19:16:34"
"SHARE-12839","91917","2724","2024-03-04 13:45:33"
"SHARE-12840","91917","1318","2024-03-08 13:45:33"
"SHARE-12841","91917","1364","2024-03-06 13:45:33"
"SHARE-12842","91917","1736","2024-03-04 13:45:33"
"SHARE-12843","91917","1718","2024-03-04 13:45:33"
"SHARE-12844","91920","2520","2025-04-13 08:14:41"
"SHARE-12845","91920","2004","2025-04-10 08:14:41"
"SHARE-12846","91932","1281","2024-11-18 02:02:24"
"SHARE-12847","91932","2938","2024-11-17 02:02:24"
"SHARE-12848","91932","1865","2024-11-15 02:02:24"
"SHARE-12849","91932","1759","2024-11-16 02:02:24"
"SHARE-12850","91932","2190","2024-11-18 02:02:24"
"SHARE-12851","91933","2399","2025-10-10 11:31:55"
"SHARE-12852","91933","1706","2025-10-12 11:31:55"
"SHARE-12853","91952","1111","2024-11-11 16:07:45"
"SHARE-12854","91952","1225","2024-11-11 16:07:45"
"SHARE-12855","91952","2746","2024-11-09 16:07:45"
"SHARE-12856","91952","2074","2024-11-13 16:07:45"
"SHARE-12857","91954","2730","2024-01-22 19:14:57"
"SHARE-12858","91954","2442","2024-01-24 19:14:57"
"SHARE-12859","91974","1072","2024-04-16 14:09:04"
"SHARE-12860","91974","1177","2024-04-17 14:09:04"
"SHARE-12861","91974","2860","2024-04-15 14:09:04"
"SHARE-12862","91978","2339","2024-03-21 23:13:58"
"SHARE-12863","91978","1537","2024-03-23 23:13:58"
"SHARE-12864","91978","1018","2024-03-25 23:13:58"
"SHARE-12865","91983","1886","2024-09-23 08:05:19"
"SHARE-12866","91983","1976","2024-09-25 08:05:19"
"SHARE-12867","91983","2153","2024-09-23 08:05:19"
"SHARE-12868","91984","1788","2025-05-15 06:00:00"
"SHARE-12869","92013","1849","2025-01-25 20:30:26"
"SHARE-12870","92017","1507","2024-02-06 12:03:37"
"SHARE-12871","92024","1183","2025-07-09 23:08:46"
"SHARE-12872","92024","2804","2025-07-08 23:08:46"
"SHARE-12873","92052","2907","2025-06-01 12:03:51"
"SHARE-12874","92052","2503","2025-05-29 12:03:51"
"SHARE-12875","92054","2840","2024-04-06 19:07:14"
"SHARE-12876","92061","2800","2025-09-12 19:54:16"
"SHARE-12877","92061","2504","2025-09-15 19:54:16"
"SHARE-12878","92061","2841","2025-09-15 19:54:16"
"SHARE-12879","92061","2562","2025-09-14 19:54:16"
"SHARE-12880","92068","2984","2025-10-08 12:27:37"
"SHARE-12881","92071","1274","2024-09-29 16:38:59"
"SHARE-12882","92071","2569","2024-10-03 16:38:59"
"SHARE-12883","92071","1434","2024-10-03 16:38:59"
"SHARE-12884","92071","2117","2024-10-02 16:38:59"
"SHARE-12885","92080","2224","2024-04-03 20:38:46"
"SHARE-12886","92080","2944","2024-04-02 20:38:46"
"SHARE-12887","92080","2457","2024-04-02 20:38:46"
"SHARE-12888","92080","2888","2024-04-06 20:38:46"
"SHARE-12889","92086","1631","2024-12-09 14:32:18"
"SHARE-12890","92116","1812","2024-05-24 22:49:38"
"SHARE-12891","92116","2693","2024-05-24 22:49:38"
"SHARE-12892","92116","1603","2024-05-27 22:49:38"
"SHARE-12893","92116","1103","2024-05-25 22:49:38"
"SHARE-12894","92116","2921","2024-05-25 22:49:38"
"SHARE-12895","92118","2072","2024-02-15 09:54:20"
"SHARE-12896","92118","2349","2024-02-16 09:54:20"
"SHARE-12897","92118","2573","2024-02-14 09:54:20"
"SHARE-12898","92118","1101","2024-02-13 09:54:20"
"SHARE-12899","92118","2494","2024-02-16 09:54:20"
"SHARE-12900","92119","2362","2024-08-28 21:38:19"
"SHARE-12901","92126","1931","2024-09-13 21:46:25"
"SHARE-12902","92126","2443","2024-09-12 21:46:25"
"SHARE-12903","92126","1506","2024-09-14 21:46:25"
"SHARE-12904","92126","2330","2024-09-16 21:46:25"
"SHARE-12905","92126","1994","2024-09-15 21:46:25"
"SHARE-12906","92137","1136","2025-04-01 15:49:10"
"SHARE-12907","92137","1965","2025-04-02 15:49:10"
"SHARE-12908","92137","2949","2025-04-02 15:49:10"
"SHARE-12909","92137","2087","2025-04-02 15:49:10"
"SHARE-12910","92137","1633","2025-04-01 15:49:10"
"SHARE-12911","92179","2625","2025-02-27 06:58:36"
"SHARE-12912","92179","2706","2025-02-27 06:58:36"
"SHARE-12913","92179","1475","2025-02-24 06:58:36"
"SHARE-12914","92179","2600","2025-02-24 06:58:36"
"SHARE-12915","92179","1817","2025-02-26 06:58:36"
"SHARE-12916","92181","1852","2024-03-31 00:29:04"
"SHARE-12917","92181","2179","2024-04-01 00:29:04"
"SHARE-12918","92192","1199","2024-03-16 17:09:14"
"SHARE-12919","92192","2103","2024-03-13 17:09:14"
"SHARE-12920","92192","2209","2024-03-14 17:09:14"
"SHARE-12921","92192","2972","2024-03-17 17:09:14"
"SHARE-12922","92192","1694","2024-03-14 17:09:14"
"SHARE-12923","92210","2009","2025-06-08 16:34:31"
"SHARE-12924","92210","1325","2025-06-10 16:34:31"
"SHARE-12925","92210","2092","2025-06-06 16:34:31"
"SHARE-12926","92210","1244","2025-06-10 16:34:31"
"SHARE-12927","92216","2052","2024-11-14 22:08:41"
"SHARE-12928","92216","1244","2024-11-12 22:08:41"
"SHARE-12929","92216","1227","2024-11-16 22:08:41"
"SHARE-12930","92216","1992","2024-11-12 22:08:41"
"SHARE-12931","92216","1822","2024-11-13 22:08:41"
"SHARE-12932","92230","2698","2025-01-11 21:38:28"
"SHARE-12933","92230","2843","2025-01-11 21:38:28"
"SHARE-12934","92230","2560","2025-01-09 21:38:28"
"SHARE-12935","92230","2540","2025-01-11 21:38:28"
"SHARE-12936","92230","2336","2025-01-09 21:38:28"
"SHARE-12937","92236","1847","2025-10-30 15:31:56"
"SHARE-12938","92238","1223","2025-11-05 11:08:57"
"SHARE-12939","92238","2998","2025-11-06 11:08:57"
"SHARE-12940","92254","1967","2024-05-30 11:15:18"
"SHARE-12941","92254","1503","2024-05-26 11:15:18"
"SHARE-12942","92254","1779","2024-05-30 11:15:18"
"SHARE-12943","92275","1675","2025-06-17 14:37:53"
"SHARE-12944","92275","1252","2025-06-15 14:37:53"
"SHARE-12945","92275","1232","2025-06-14 14:37:53"
"SHARE-12946","92275","1955","2025-06-15 14:37:53"
"SHARE-12947","92286","2138","2025-09-29 13:13:37"
"SHARE-12948","92287","2502","2024-12-21 09:39:16"
"SHARE-12949","92287","1390","2024-12-21 09:39:16"
"SHARE-12950","92287","1475","2024-12-20 09:39:16"
"SHARE-12951","92287","2782","2024-12-17 09:39:16"
"SHARE-12952","92287","2669","2024-12-21 09:39:16"
"SHARE-12953","92290","1783","2024-06-08 13:44:55"
"SHARE-12954","92290","2436","2024-06-09 13:44:55"
"SHARE-12955","92291","1264","2025-06-30 03:30:31"
"SHARE-12956","92296","2600","2024-03-31 14:04:06"
"SHARE-12957","92296","2399","2024-03-31 14:04:06"
"SHARE-12958","92296","2107","2024-03-31 14:04:06"
"SHARE-12959","92296","2442","2024-03-29 14:04:06"
"SHARE-12960","92300","1033","2024-02-07 02:38:53"
"SHARE-12961","92300","1319","2024-02-06 02:38:53"
"SHARE-12962","92300","1326","2024-02-08 02:38:53"
"SHARE-12963","92300","1293","2024-02-04 02:38:53"
"SHARE-12964","92306","1999","2024-09-16 23:28:40"
"SHARE-12965","92311","2143","2025-01-17 09:43:53"
"SHARE-12966","92311","1666","2025-01-20 09:43:53"
"SHARE-12967","92311","2153","2025-01-20 09:43:53"
"SHARE-12968","92316","2855","2024-07-08 07:31:57"
"SHARE-12969","92316","2714","2024-07-09 07:31:57"
"SHARE-12970","92325","2760","2025-07-26 05:36:46"
"SHARE-12971","92325","1231","2025-07-24 05:36:46"
"SHARE-12972","92325","2999","2025-07-24 05:36:46"
"SHARE-12973","92325","2367","2025-07-25 05:36:46"
"SHARE-12974","92325","1859","2025-07-25 05:36:46"
"SHARE-12975","92338","2173","2025-10-31 09:54:29"
"SHARE-12976","92344","1428","2024-07-19 17:22:59"
"SHARE-12977","92344","2998","2024-07-17 17:22:59"
"SHARE-12978","92344","2765","2024-07-15 17:22:59"
"SHARE-12979","92344","2298","2024-07-19 17:22:59"
"SHARE-12980","92346","1922","2025-03-30 15:08:08"
"SHARE-12981","92346","1870","2025-03-27 15:08:08"
"SHARE-12982","92371","1134","2024-12-13 03:55:48"
"SHARE-12983","92371","1604","2024-12-13 03:55:48"
"SHARE-12984","92387","2818","2024-07-30 17:44:24"
"SHARE-12985","92387","2658","2024-07-27 17:44:24"
"SHARE-12986","92387","1919","2024-07-29 17:44:24"
"SHARE-12987","92416","2501","2025-06-09 17:18:12"
"SHARE-12988","92416","2865","2025-06-09 17:18:12"
"SHARE-12989","92421","2266","2025-01-16 02:30:01"
"SHARE-12990","92421","2651","2025-01-13 02:30:01"
"SHARE-12991","92421","1009","2025-01-17 02:30:01"
"SHARE-12992","92421","2522","2025-01-17 02:30:01"
"SHARE-12993","92427","1250","2024-08-26 17:45:08"
"SHARE-12994","92427","2894","2024-08-23 17:45:08"
"SHARE-12995","92438","2410","2025-06-18 19:02:43"
"SHARE-12996","92438","1027","2025-06-20 19:02:43"
"SHARE-12997","92438","2669","2025-06-21 19:02:43"
"SHARE-12998","92442","2723","2024-07-19 17:26:26"
"SHARE-12999","92442","2782","2024-07-20 17:26:26"
"SHARE-13000","92458","2440","2024-09-02 08:16:33"
"SHARE-13001","92458","1458","2024-09-05 08:16:33"
"SHARE-13002","92458","1945","2024-09-01 08:16:33"
"SHARE-13003","92460","2162","2025-10-18 03:55:10"
"SHARE-13004","92460","2913","2025-10-18 03:55:10"
"SHARE-13005","92466","2395","2024-07-30 09:21:45"
"SHARE-13006","92466","1028","2024-07-30 09:21:45"
"SHARE-13007","92466","2686","2024-07-28 09:21:45"
"SHARE-13008","92466","1657","2024-07-30 09:21:45"
"SHARE-13009","92468","1426","2024-04-09 09:52:08"
"SHARE-13010","92468","2769","2024-04-10 09:52:08"
"SHARE-13011","92468","1416","2024-04-07 09:52:08"
"SHARE-13012","92484","1932","2025-10-06 04:34:21"
"SHARE-13013","92484","2544","2025-10-03 04:34:21"
"SHARE-13014","92487","2155","2025-10-28 20:40:21"
"SHARE-13015","92487","1364","2025-10-27 20:40:21"
"SHARE-13016","92487","1749","2025-10-26 20:40:21"
"SHARE-13017","92487","2954","2025-10-29 20:40:21"
"SHARE-13018","92487","1397","2025-10-27 20:40:21"
"SHARE-13019","92490","2609","2024-03-06 00:40:21"
"SHARE-13020","92493","1445","2024-08-21 20:12:48"
"SHARE-13021","92494","2844","2025-08-09 07:52:08"
"SHARE-13022","92494","1763","2025-08-09 07:52:08"
"SHARE-13023","92494","2204","2025-08-09 07:52:08"
"SHARE-13024","92494","2837","2025-08-07 07:52:08"
"SHARE-13025","92494","1575","2025-08-06 07:52:08"
"SHARE-13026","92496","1822","2025-06-29 00:57:31"
"SHARE-13027","92496","2020","2025-06-29 00:57:31"
"SHARE-13028","92496","1549","2025-06-28 00:57:31"
"SHARE-13029","92496","2162","2025-07-01 00:57:31"
"SHARE-13030","92496","1102","2025-06-28 00:57:31"
"SHARE-13031","92515","1205","2025-06-10 13:31:13"
"SHARE-13032","92525","2571","2025-09-23 10:57:21"
"SHARE-13033","92525","2051","2025-09-23 10:57:21"
"SHARE-13034","92525","2352","2025-09-25 10:57:21"
"SHARE-13035","92525","2104","2025-09-24 10:57:21"
"SHARE-13036","92532","1963","2024-10-29 13:40:55"
"SHARE-13037","92532","1651","2024-10-29 13:40:55"
"SHARE-13038","92534","1674","2024-09-18 21:18:40"
"SHARE-13039","92539","2763","2024-04-07 02:05:51"
"SHARE-13040","92539","1198","2024-04-11 02:05:51"
"SHARE-13041","92539","1633","2024-04-08 02:05:51"
"SHARE-13042","92579","1050","2025-10-08 15:07:43"
"SHARE-13043","92579","1761","2025-10-08 15:07:43"
"SHARE-13044","92579","1012","2025-10-06 15:07:43"
"SHARE-13045","92582","1476","2024-10-11 16:41:19"
"SHARE-13046","92582","2127","2024-10-11 16:41:19"
"SHARE-13047","92582","1084","2024-10-09 16:41:19"
"SHARE-13048","92589","1525","2025-06-27 05:41:40"
"SHARE-13049","92591","1736","2025-06-26 19:50:29"
"SHARE-13050","92591","1510","2025-06-28 19:50:29"
"SHARE-13051","92591","1391","2025-06-24 19:50:29"
"SHARE-13052","92591","1077","2025-06-25 19:50:29"
"SHARE-13053","92591","1145","2025-06-28 19:50:29"
"SHARE-13054","92593","2050","2024-11-15 03:35:41"
"SHARE-13055","92593","2336","2024-11-15 03:35:41"
"SHARE-13056","92593","1182","2024-11-14 03:35:41"
"SHARE-13057","92603","1805","2025-09-05 07:35:09"
"SHARE-13058","92603","1988","2025-09-05 07:35:09"
"SHARE-13059","92603","1845","2025-09-02 07:35:09"
"SHARE-13060","92606","1109","2025-01-13 08:36:11"
"SHARE-13061","92627","2734","2024-10-06 16:52:59"
"SHARE-13062","92627","1122","2024-10-08 16:52:59"
"SHARE-13063","92627","2986","2024-10-10 16:52:59"
"SHARE-13064","92627","2873","2024-10-08 16:52:59"
"SHARE-13065","92627","2336","2024-10-06 16:52:59"
"SHARE-13066","92635","1826","2024-05-06 12:35:26"
"SHARE-13067","92635","2228","2024-05-06 12:35:26"
"SHARE-13068","92635","2287","2024-05-05 12:35:26"
"SHARE-13069","92635","2178","2024-05-05 12:35:26"
"SHARE-13070","92639","2998","2025-02-13 03:36:07"
"SHARE-13071","92639","1046","2025-02-15 03:36:07"
"SHARE-13072","92639","1861","2025-02-13 03:36:07"
"SHARE-13073","92639","1034","2025-02-14 03:36:07"
"SHARE-13074","92662","1795","2025-05-12 23:27:00"
"SHARE-13075","92662","1739","2025-05-10 23:27:00"
"SHARE-13076","92670","2837","2024-11-22 15:32:48"
"SHARE-13077","92670","2171","2024-11-20 15:32:48"
"SHARE-13078","92673","1965","2025-04-24 00:50:52"
"SHARE-13079","92673","2174","2025-04-26 00:50:52"
"SHARE-13080","92673","1246","2025-04-23 00:50:52"
"SHARE-13081","92673","2849","2025-04-23 00:50:52"
"SHARE-13082","92678","2518","2025-03-28 06:22:07"
"SHARE-13083","92678","2325","2025-03-25 06:22:07"
"SHARE-13084","92699","1880","2024-01-19 05:30:09"
"SHARE-13085","92699","1024","2024-01-17 05:30:09"
"SHARE-13086","92713","1268","2025-06-29 09:54:46"
"SHARE-13087","92713","1839","2025-06-28 09:54:46"
"SHARE-13088","92713","1086","2025-06-25 09:54:46"
"SHARE-13089","92713","2641","2025-06-29 09:54:46"
"SHARE-13090","92760","1838","2024-04-14 02:34:36"
"SHARE-13091","92760","2878","2024-04-11 02:34:36"
"SHARE-13092","92760","2424","2024-04-13 02:34:36"
"SHARE-13093","92778","2348","2025-05-10 19:58:26"
"SHARE-13094","92778","2549","2025-05-08 19:58:26"
"SHARE-13095","92778","2536","2025-05-11 19:58:26"
"SHARE-13096","92778","1529","2025-05-11 19:58:26"
"SHARE-13097","92778","1725","2025-05-09 19:58:26"
"SHARE-13098","92797","1883","2025-07-02 23:23:01"
"SHARE-13099","92806","2311","2024-12-14 03:08:21"
"SHARE-13100","92817","1866","2024-06-16 06:56:21"
"SHARE-13101","92817","1386","2024-06-19 06:56:21"
"SHARE-13102","92817","1064","2024-06-15 06:56:21"
"SHARE-13103","92829","2551","2024-03-20 11:24:24"
"SHARE-13104","92830","2394","2025-08-15 00:16:29"
"SHARE-13105","92832","2564","2025-03-26 03:51:21"
"SHARE-13106","92832","2351","2025-03-30 03:51:21"
"SHARE-13107","92855","1592","2025-08-18 19:31:05"
"SHARE-13108","92855","2186","2025-08-20 19:31:05"
"SHARE-13109","92855","1123","2025-08-20 19:31:05"
"SHARE-13110","92858","2622","2025-02-06 06:48:21"
"SHARE-13111","92858","2564","2025-02-06 06:48:21"
"SHARE-13112","92858","2012","2025-02-04 06:48:21"
"SHARE-13113","92858","1678","2025-02-03 06:48:21"
"SHARE-13114","92858","2282","2025-02-07 06:48:21"
"SHARE-13115","92867","2853","2025-04-30 03:45:26"
"SHARE-13116","92867","1289","2025-05-03 03:45:26"
"SHARE-13117","92867","1474","2025-05-03 03:45:26"
"SHARE-13118","92871","1844","2025-09-30 08:34:12"
"SHARE-13119","92871","2036","2025-09-30 08:34:12"
"SHARE-13120","92871","1676","2025-09-29 08:34:12"
"SHARE-13121","92871","1065","2025-09-26 08:34:12"
"SHARE-13122","92871","2989","2025-09-26 08:34:12"
"SHARE-13123","92899","2354","2024-04-11 09:04:42"
"SHARE-13124","92903","1628","2024-01-16 03:34:44"
"SHARE-13125","92903","2352","2024-01-16 03:34:44"
"SHARE-13126","92903","1980","2024-01-12 03:34:44"
"SHARE-13127","92903","1969","2024-01-12 03:34:44"
"SHARE-13128","92953","2852","2024-07-26 23:06:56"
"SHARE-13129","92953","1589","2024-07-26 23:06:56"
"SHARE-13130","92953","1018","2024-07-24 23:06:56"
"SHARE-13131","92953","1655","2024-07-28 23:06:56"
"SHARE-13132","92955","2489","2025-03-10 03:53:59"
"SHARE-13133","92955","2586","2025-03-10 03:53:59"
"SHARE-13134","92955","1242","2025-03-12 03:53:59"
"SHARE-13135","92961","2345","2024-07-22 22:11:14"
"SHARE-13136","92961","1898","2024-07-24 22:11:14"
"SHARE-13137","92961","2762","2024-07-23 22:11:14"
"SHARE-13138","92961","2884","2024-07-22 22:11:14"
"SHARE-13139","92979","2337","2024-10-01 10:26:15"
"SHARE-13140","92979","2322","2024-09-30 10:26:15"
"SHARE-13141","92979","2853","2024-10-02 10:26:15"
"SHARE-13142","92979","2810","2024-10-03 10:26:15"
"SHARE-13143","92979","1384","2024-10-01 10:26:15"
"SHARE-13144","92985","2449","2024-12-05 16:04:11"
"SHARE-13145","92985","2000","2024-12-03 16:04:11"
"SHARE-13146","92985","1354","2024-12-02 16:04:11"
"SHARE-13147","92988","2997","2024-12-06 03:00:10"
"SHARE-13148","92988","2605","2024-12-08 03:00:10"
"SHARE-13149","92988","1152","2024-12-06 03:00:10"
"SHARE-13150","92989","2342","2024-09-26 21:18:23"
"SHARE-13151","92989","1513","2024-09-24 21:18:23"
"SHARE-13152","92989","2622","2024-09-23 21:18:23"
"SHARE-13153","92989","2481","2024-09-22 21:18:23"
"SHARE-13154","92989","1284","2024-09-23 21:18:23"
"SHARE-13155","92993","1860","2025-08-31 17:55:27"
"SHARE-13156","92993","2850","2025-08-30 17:55:27"
"SHARE-13157","92993","2261","2025-08-27 17:55:27"
"SHARE-13158","92993","2200","2025-08-27 17:55:27"
"SHARE-13159","93000","1704","2024-01-29 16:26:49"
"SHARE-13160","93003","2698","2024-11-25 01:05:13"
"SHARE-13161","93003","1843","2024-11-22 01:05:13"
"SHARE-13162","93004","2375","2024-10-21 14:05:54"
"SHARE-13163","93004","1695","2024-10-20 14:05:54"
"SHARE-13164","93004","2585","2024-10-18 14:05:54"
"SHARE-13165","93004","1264","2024-10-21 14:05:54"
"SHARE-13166","93004","1552","2024-10-22 14:05:54"
"SHARE-13167","93006","1179","2024-03-16 10:25:58"
"SHARE-13168","93006","2146","2024-03-17 10:25:58"
"SHARE-13169","93009","1081","2024-04-05 05:29:23"
"SHARE-13170","93009","1301","2024-04-01 05:29:23"
"SHARE-13171","93009","1469","2024-04-05 05:29:23"
"SHARE-13172","93010","2818","2025-06-30 13:13:08"
"SHARE-13173","93010","2178","2025-06-29 13:13:08"
"SHARE-13174","93012","2826","2025-02-07 05:07:43"
"SHARE-13175","93012","1463","2025-02-06 05:07:43"
"SHARE-13176","93012","1075","2025-02-06 05:07:43"
"SHARE-13177","93012","2799","2025-02-07 05:07:43"
"SHARE-13178","93012","1339","2025-02-05 05:07:43"
"SHARE-13179","93014","2734","2025-02-05 03:54:02"
"SHARE-13180","93014","2170","2025-02-06 03:54:02"
"SHARE-13181","93021","1159","2025-03-18 16:58:28"
"SHARE-13182","93021","2986","2025-03-22 16:58:28"
"SHARE-13183","93021","1857","2025-03-21 16:58:28"
"SHARE-13184","93021","2556","2025-03-19 16:58:28"
"SHARE-13185","93021","1746","2025-03-21 16:58:28"
"SHARE-13186","93033","1956","2025-04-11 13:27:46"
"SHARE-13187","93033","2515","2025-04-10 13:27:46"
"SHARE-13188","93033","1425","2025-04-09 13:27:46"
"SHARE-13189","93033","1248","2025-04-10 13:27:46"
"SHARE-13190","93033","1905","2025-04-10 13:27:46"
"SHARE-13191","93048","2466","2025-04-19 08:48:41"
"SHARE-13192","93048","2497","2025-04-18 08:48:41"
"SHARE-13193","93048","1804","2025-04-19 08:48:41"
"SHARE-13194","93059","2370","2025-07-09 23:54:04"
"SHARE-13195","93059","2797","2025-07-08 23:54:04"
"SHARE-13196","93059","2746","2025-07-06 23:54:04"
"SHARE-13197","93059","2891","2025-07-07 23:54:04"
"SHARE-13198","93078","2068","2025-09-06 07:50:55"
"SHARE-13199","93078","2033","2025-09-05 07:50:55"
"SHARE-13200","93102","1174","2025-11-11 02:54:12"
"SHARE-13201","93102","1281","2025-11-13 02:54:12"
"SHARE-13202","93102","2023","2025-11-11 02:54:12"
"SHARE-13203","93105","2264","2025-03-21 19:44:45"
"SHARE-13204","93105","1034","2025-03-19 19:44:45"
"SHARE-13205","93110","1768","2025-06-06 16:30:25"
"SHARE-13206","93114","2330","2025-03-20 10:57:57"
"SHARE-13207","93126","2013","2024-01-06 19:16:09"
"SHARE-13208","93136","2364","2024-02-08 04:46:45"
"SHARE-13209","93136","2599","2024-02-04 04:46:45"
"SHARE-13210","93136","2700","2024-02-05 04:46:45"
"SHARE-13211","93136","1629","2024-02-06 04:46:45"
"SHARE-13212","93144","1071","2025-05-04 13:59:02"
"SHARE-13213","93144","1903","2025-05-07 13:59:02"
"SHARE-13214","93144","1334","2025-05-08 13:59:02"
"SHARE-13215","93144","2663","2025-05-08 13:59:02"
"SHARE-13216","93144","2763","2025-05-04 13:59:02"
"SHARE-13217","93145","1510","2024-10-22 13:01:44"
